Date,Open,High,Low,Close,Adj Close,Volume,Source
1985-03-27 00:00:00-05:00,0.100446,0.101563,0.097656,0.097656,0.0751175,111350400,"AAPL_1980-12-03_2025-03-15"
1985-03-28 00:00:00-05:00,0.097656,0.09933,0.097656,0.097656,0.0751175,129606400,"AAPL_1980-12-03_2025-03-15"
1985-03-29 00:00:00-05:00,0.097656,0.09933,0.097656,0.098772,0.0759759,87180800,"AAPL_1980-12-03_2025-03-15"
1985-04-01 00:00:00-05:00,0.098772,0.101004,0.09654,0.09654,0.074259,114060800,"AAPL_1980-12-03_2025-03-15"
1985-04-02 00:00:00-05:00,0.09654,0.097098,0.09375,0.09375,0.072113,227427200,"AAPL_1980-12-03_2025-03-15"
1985-04-03 00:00:00-05:00,0.09375,0.094308,0.09375,0.09375,0.072113,242659200,"AAPL_1980-12-03_2025-03-15"
1985-04-04 00:00:00-05:00,0.09375,0.094308,0.092076,0.093192,0.0716838,161862400,"AAPL_1980-12-03_2025-03-15"
1985-04-08 00:00:00-05:00,0.093192,0.09375,0.087612,0.087612,0.0673916,198732800,"AAPL_1980-12-03_2025-03-15"
1985-04-09 00:00:00-05:00,0.087612,0.08817,0.087612,0.087612,0.0673916,263894400,"AAPL_1980-12-03_2025-03-15"
1985-04-10 00:00:00-05:00,0.09375,0.094866,0.09375,0.09375,0.072113,226912000,"AAPL_1980-12-03_2025-03-15"
1985-04-11 00:00:00-05:00,0.095424,0.098214,0.095424,0.095424,0.0734006,146675200,"AAPL_1980-12-03_2025-03-15"
1985-04-12 00:00:00-05:00,0.095424,0.095424,0.092634,0.093192,0.0716838,72531200,"AAPL_1980-12-03_2025-03-15"
1985-04-15 00:00:00-05:00,0.095424,0.09654,0.095424,0.095424,0.0734006,59830400,"AAPL_1980-12-03_2025-03-15"
1985-04-16 00:00:00-05:00,0.09654,0.097098,0.09654,0.09654,0.074259,67648000,"AAPL_1980-12-03_2025-03-15"
1985-04-17 00:00:00-05:00,0.101004,0.102121,0.101004,0.101004,0.0776928,123244800,"AAPL_1980-12-03_2025-03-15"
1985-04-18 00:00:00-05:00,0.102121,0.102679,0.102121,0.102121,0.078552,202428800,"AAPL_1980-12-03_2025-03-15"
1985-04-19 00:00:00-05:00,0.102121,0.102121,0.099888,0.100446,0.0772636,96028800,"AAPL_1980-12-03_2025-03-15"
1985-04-22 00:00:00-05:00,0.100446,0.100446,0.09654,0.09654,0.074259,102592000,"AAPL_1980-12-03_2025-03-15"
1985-04-23 00:00:00-05:00,0.098772,0.09933,0.098772,0.098772,0.0759759,118294400,"AAPL_1980-12-03_2025-03-15"
1985-04-24 00:00:00-05:00,0.098772,0.100446,0.098214,0.098214,0.0755467,78937600,"AAPL_1980-12-03_2025-03-15"
1985-04-25 00:00:00-05:00,0.098214,0.098772,0.098214,0.098214,0.0755467,87628800,"AAPL_1980-12-03_2025-03-15"
1985-04-26 00:00:00-05:00,0.098214,0.101004,0.097656,0.097656,0.0751175,119705600,"AAPL_1980-12-03_2025-03-15"
1985-04-29 00:00:00-04:00,0.097656,0.098214,0.094308,0.094308,0.0725422,62204800,"AAPL_1980-12-03_2025-03-15"
1985-04-30 00:00:00-04:00,0.094866,0.095424,0.094866,0.094866,0.0729714,94729600,"AAPL_1980-12-03_2025-03-15"
1985-05-01 00:00:00-04:00,0.094866,0.095424,0.093192,0.093192,0.0716838,57344000,"AAPL_1980-12-03_2025-03-15"
1985-05-02 00:00:00-04:00,0.092076,0.092076,0.085938,0.085938,0.066104,329772800,"AAPL_1980-12-03_2025-03-15"
1985-05-03 00:00:00-04:00,0.085938,0.089844,0.085938,0.089286,0.0686792,158121600,"AAPL_1980-12-03_2025-03-15"
1985-05-06 00:00:00-04:00,0.089286,0.090402,0.08817,0.08817,0.0678208,56134400,"AAPL_1980-12-03_2025-03-15"
1985-05-07 00:00:00-04:00,0.089286,0.089286,0.089286,0.089286,0.0686792,107609600,"AAPL_1980-12-03_2025-03-15"
1985-05-08 00:00:00-04:00,0.088728,0.088728,0.088728,0.088728,0.06825,144390400,"AAPL_1980-12-03_2025-03-15"
1985-05-09 00:00:00-04:00,0.089286,0.089844,0.089286,0.089286,0.0686792,127075200,"AAPL_1980-12-03_2025-03-15"
1985-05-10 00:00:00-04:00,0.089286,0.091518,0.089286,0.090402,0.0695377,136080000,"AAPL_1980-12-03_2025-03-15"
1985-05-13 00:00:00-04:00,0.090402,0.09096,0.089286,0.089286,0.0686792,87225600,"AAPL_1980-12-03_2025-03-15"
1985-05-14 00:00:00-04:00,0.089286,0.089844,0.08817,0.08817,0.0678208,121744000,"AAPL_1980-12-03_2025-03-15"
1985-05-15 00:00:00-04:00,0.089286,0.09096,0.089286,0.089286,0.0686792,130435200,"AAPL_1980-12-03_2025-03-15"
1985-05-16 00:00:00-04:00,0.095424,0.098214,0.095424,0.095424,0.0734006,230540800,"AAPL_1980-12-03_2025-03-15"
1985-05-17 00:00:00-04:00,0.095424,0.098772,0.094866,0.097098,0.0746883,211859200,"AAPL_1980-12-03_2025-03-15"
1985-05-20 00:00:00-04:00,0.097098,0.09933,0.095424,0.095424,0.0734006,197187200,"AAPL_1980-12-03_2025-03-15"
1985-05-21 00:00:00-04:00,0.094866,0.094866,0.092634,0.092634,0.0712546,152544000,"AAPL_1980-12-03_2025-03-15"
1985-05-22 00:00:00-04:00,0.092634,0.093192,0.092076,0.092076,0.0708253,120556800,"AAPL_1980-12-03_2025-03-15"
1985-05-23 00:00:00-04:00,0.091518,0.091518,0.08817,0.08817,0.0678208,239164800,"AAPL_1980-12-03_2025-03-15"
1985-05-24 00:00:00-04:00,0.08817,0.08817,0.080915,0.080915,0.0622402,589478400,"AAPL_1980-12-03_2025-03-15"
1985-05-28 00:00:00-04:00,0.079799,0.079799,0.075335,0.075335,0.057948,510966400,"AAPL_1980-12-03_2025-03-15"
1985-05-29 00:00:00-04:00,0.076451,0.077009,0.076451,0.076451,0.0588065,246556800,"AAPL_1980-12-03_2025-03-15"
1985-05-30 00:00:00-04:00,0.078683,0.079799,0.078683,0.078683,0.0605234,314921600,"AAPL_1980-12-03_2025-03-15"
1985-05-31 00:00:00-04:00,0.078683,0.080357,0.077567,0.077567,0.0596649,369420800,"AAPL_1980-12-03_2025-03-15"
1985-06-03 00:00:00-04:00,0.075893,0.075893,0.071429,0.071429,0.0549436,576016000,"AAPL_1980-12-03_2025-03-15"
1985-06-04 00:00:00-04:00,0.077009,0.077567,0.077009,0.077009,0.0592357,401923200,"AAPL_1980-12-03_2025-03-15"
1985-06-05 00:00:00-04:00,0.077009,0.079241,0.075335,0.075335,0.057948,286406400,"AAPL_1980-12-03_2025-03-15"
1985-06-06 00:00:00-04:00,0.075893,0.075893,0.075893,0.075893,0.0583773,271196800,"AAPL_1980-12-03_2025-03-15"
1985-06-07 00:00:00-04:00,0.075893,0.075893,0.073103,0.073103,0.0562312,475238400,"AAPL_1980-12-03_2025-03-15"
1985-06-10 00:00:00-04:00,0.073103,0.073661,0.071987,0.071987,0.0553728,316131200,"AAPL_1980-12-03_2025-03-15"
1985-06-11 00:00:00-04:00,0.071987,0.073661,0.071987,0.071987,0.0553728,300720000,"AAPL_1980-12-03_2025-03-15"
1985-06-12 00:00:00-04:00,0.071987,0.072545,0.070313,0.070313,0.0540851,247990400,"AAPL_1980-12-03_2025-03-15"
1985-06-13 00:00:00-04:00,0.070313,0.070871,0.066406,0.066406,0.0510798,379523200,"AAPL_1980-12-03_2025-03-15"
1985-06-14 00:00:00-04:00,0.066406,0.070313,0.065848,0.065848,0.0506506,565667200,"AAPL_1980-12-03_2025-03-15"
1985-06-17 00:00:00-04:00,0.066406,0.066964,0.066406,0.066406,0.0510798,236342400,"AAPL_1980-12-03_2025-03-15"
1985-06-18 00:00:00-04:00,0.06808,0.069196,0.06808,0.06808,0.0523675,265216000,"AAPL_1980-12-03_2025-03-15"
1985-06-19 00:00:00-04:00,0.069754,0.070871,0.069754,0.069754,0.0536551,171987200,"AAPL_1980-12-03_2025-03-15"
1985-06-20 00:00:00-04:00,0.070313,0.070313,0.070313,0.070313,0.0540851,190803200,"AAPL_1980-12-03_2025-03-15"
1985-06-21 00:00:00-04:00,0.071987,0.073661,0.071987,0.071987,0.0553728,166140800,"AAPL_1980-12-03_2025-03-15"
1985-06-24 00:00:00-04:00,0.077009,0.078125,0.077009,0.077009,0.0592357,205766400,"AAPL_1980-12-03_2025-03-15"
1985-06-25 00:00:00-04:00,0.078125,0.079799,0.078125,0.078125,0.0600941,293910400,"AAPL_1980-12-03_2025-03-15"
1985-06-26 00:00:00-04:00,0.080915,0.080915,0.080915,0.080915,0.0622402,132204800,"AAPL_1980-12-03_2025-03-15"
1985-06-27 00:00:00-04:00,0.082031,0.082589,0.082031,0.082031,0.0630987,192460800,"AAPL_1980-12-03_2025-03-15"
1985-06-28 00:00:00-04:00,0.082031,0.082589,0.080357,0.080357,0.061811,135744000,"AAPL_1980-12-03_2025-03-15"
1985-07-01 00:00:00-04:00,0.080915,0.081473,0.080915,0.080915,0.0622402,103443200,"AAPL_1980-12-03_2025-03-15"
1985-07-02 00:00:00-04:00,0.080915,0.081473,0.077009,0.077009,0.0592357,77728000,"AAPL_1980-12-03_2025-03-15"
1985-07-03 00:00:00-04:00,0.078125,0.078125,0.078125,0.078125,0.0600941,68499200,"AAPL_1980-12-03_2025-03-15"
1985-07-05 00:00:00-04:00,0.078683,0.079241,0.078683,0.078683,0.0605234,36579200,"AAPL_1980-12-03_2025-03-15"
1985-07-08 00:00:00-04:00,0.078683,0.079241,0.078683,0.078683,0.0605234,92220800,"AAPL_1980-12-03_2025-03-15"
1985-07-09 00:00:00-04:00,0.078683,0.079241,0.078683,0.078683,0.0605234,147907200,"AAPL_1980-12-03_2025-03-15"
1985-07-10 00:00:00-04:00,0.080357,0.080357,0.080357,0.080357,0.061811,106041600,"AAPL_1980-12-03_2025-03-15"
1985-07-11 00:00:00-04:00,0.080357,0.080915,0.080357,0.080357,0.061811,64892800,"AAPL_1980-12-03_2025-03-15"
1985-07-12 00:00:00-04:00,0.080357,0.080357,0.079799,0.079799,0.0613818,47040000,"AAPL_1980-12-03_2025-03-15"
1985-07-15 00:00:00-04:00,0.079799,0.081473,0.079241,0.079241,0.0609526,77683200,"AAPL_1980-12-03_2025-03-15"
1985-07-16 00:00:00-04:00,0.079241,0.079799,0.078125,0.078125,0.0600941,143360000,"AAPL_1980-12-03_2025-03-15"
1985-07-17 00:00:00-04:00,0.078683,0.079799,0.078683,0.078683,0.0605234,118182400,"AAPL_1980-12-03_2025-03-15"
1985-07-18 00:00:00-04:00,0.078683,0.078683,0.077009,0.077009,0.0592357,179065600,"AAPL_1980-12-03_2025-03-15"
1985-07-19 00:00:00-04:00,0.077567,0.077567,0.077567,0.077567,0.0596649,114912000,"AAPL_1980-12-03_2025-03-15"
1985-07-22 00:00:00-04:00,0.077567,0.077567,0.075335,0.075335,0.057948,192304000,"AAPL_1980-12-03_2025-03-15"
1985-07-23 00:00:00-04:00,0.075335,0.076451,0.073661,0.073661,0.0566604,168694400,"AAPL_1980-12-03_2025-03-15"
1985-07-24 00:00:00-04:00,0.073661,0.074777,0.072545,0.072545,0.055802,168716800,"AAPL_1980-12-03_2025-03-15"
1985-07-25 00:00:00-04:00,0.074219,0.074777,0.074219,0.074219,0.0570896,315078400,"AAPL_1980-12-03_2025-03-15"
1985-07-26 00:00:00-04:00,0.074219,0.074777,0.074219,0.074219,0.0570896,130524800,"AAPL_1980-12-03_2025-03-15"
1985-07-29 00:00:00-04:00,0.074219,0.074219,0.071429,0.071429,0.0549436,77750400,"AAPL_1980-12-03_2025-03-15"
1985-07-30 00:00:00-04:00,0.072545,0.073103,0.072545,0.072545,0.055802,89465600,"AAPL_1980-12-03_2025-03-15"
1985-07-31 00:00:00-04:00,0.072545,0.073103,0.070871,0.070871,0.0545144,80505600,"AAPL_1980-12-03_2025-03-15"
1985-08-01 00:00:00-04:00,0.070871,0.071987,0.070871,0.070871,0.0545144,51564800,"AAPL_1980-12-03_2025-03-15"
1985-08-02 00:00:00-04:00,0.070871,0.070871,0.070313,0.070313,0.0540851,97417600,"AAPL_1980-12-03_2025-03-15"
1985-08-05 00:00:00-04:00,0.070313,0.070871,0.068638,0.068638,0.0527967,92332800,"AAPL_1980-12-03_2025-03-15"
1985-08-06 00:00:00-04:00,0.068638,0.070313,0.06808,0.06808,0.0523675,63078400,"AAPL_1980-12-03_2025-03-15"
1985-08-07 00:00:00-04:00,0.06808,0.071429,0.066406,0.066406,0.0510798,151737600,"AAPL_1980-12-03_2025-03-15"
1985-08-08 00:00:00-04:00,0.067522,0.06808,0.067522,0.067522,0.0519383,147772800,"AAPL_1980-12-03_2025-03-15"
1985-08-09 00:00:00-04:00,0.06808,0.06808,0.06808,0.06808,0.0523675,60950400,"AAPL_1980-12-03_2025-03-15"
1985-08-12 00:00:00-04:00,0.06808,0.06808,0.066964,0.066964,0.0515091,54992000,"AAPL_1980-12-03_2025-03-15"
1985-08-13 00:00:00-04:00,0.06808,0.069196,0.06808,0.06808,0.0523675,42380800,"AAPL_1980-12-03_2025-03-15"
1985-08-14 00:00:00-04:00,0.06808,0.06808,0.06529,0.06529,0.0502214,289900800,"AAPL_1980-12-03_2025-03-15"
1985-08-15 00:00:00-04:00,0.06529,0.065848,0.064732,0.064732,0.0497922,105190400,"AAPL_1980-12-03_2025-03-15"
1985-08-16 00:00:00-04:00,0.06529,0.066406,0.06529,0.06529,0.0502214,83753600,"AAPL_1980-12-03_2025-03-15"
1985-08-19 00:00:00-04:00,0.066964,0.06808,0.066964,0.066964,0.0515091,47868800,"AAPL_1980-12-03_2025-03-15"
1985-08-20 00:00:00-04:00,0.06808,0.06808,0.06808,0.06808,0.0523675,66953600,"AAPL_1980-12-03_2025-03-15"
1985-08-21 00:00:00-04:00,0.06808,0.06808,0.06808,0.06808,0.0523675,77011200,"AAPL_1980-12-03_2025-03-15"
1985-08-22 00:00:00-04:00,0.06808,0.06808,0.066406,0.066406,0.0510798,123312000,"AAPL_1980-12-03_2025-03-15"
1985-08-23 00:00:00-04:00,0.066406,0.066964,0.065848,0.065848,0.0506506,44016000,"AAPL_1980-12-03_2025-03-15"
1985-08-26 00:00:00-04:00,0.067522,0.067522,0.067522,0.067522,0.0519383,35660800,"AAPL_1980-12-03_2025-03-15"
1985-08-27 00:00:00-04:00,0.06808,0.06808,0.06808,0.06808,0.0523675,42918400,"AAPL_1980-12-03_2025-03-15"
1985-08-28 00:00:00-04:00,0.06808,0.068638,0.06808,0.06808,0.0523675,40947200,"AAPL_1980-12-03_2025-03-15"
1985-08-29 00:00:00-04:00,0.06808,0.06808,0.066406,0.066406,0.0510798,56112000,"AAPL_1980-12-03_2025-03-15"
1985-08-30 00:00:00-04:00,0.066964,0.066964,0.066964,0.066964,0.0515091,42873600,"AAPL_1980-12-03_2025-03-15"
1985-09-03 00:00:00-04:00,0.066964,0.066964,0.065848,0.065848,0.0506506,37452800,"AAPL_1980-12-03_2025-03-15"
1985-09-04 00:00:00-04:00,0.066406,0.067522,0.066406,0.066406,0.0510798,47555200,"AAPL_1980-12-03_2025-03-15"
1985-09-05 00:00:00-04:00,0.066406,0.066964,0.066406,0.066406,0.0510798,32816000,"AAPL_1980-12-03_2025-03-15"
1985-09-06 00:00:00-04:00,0.066964,0.066964,0.066964,0.066964,0.0515091,92803200,"AAPL_1980-12-03_2025-03-15"
1985-09-09 00:00:00-04:00,0.06808,0.068638,0.06808,0.06808,0.0523675,132316800,"AAPL_1980-12-03_2025-03-15"
1985-09-10 00:00:00-04:00,0.068638,0.069754,0.068638,0.068638,0.0527967,121766400,"AAPL_1980-12-03_2025-03-15"
1985-09-11 00:00:00-04:00,0.069196,0.069754,0.069196,0.069196,0.0532259,87091200,"AAPL_1980-12-03_2025-03-15"
1985-09-12 00:00:00-04:00,0.071987,0.071987,0.071987,0.071987,0.0553728,111171200,"AAPL_1980-12-03_2025-03-15"
1985-09-13 00:00:00-04:00,0.071987,0.071987,0.070313,0.070313,0.0540851,70537600,"AAPL_1980-12-03_2025-03-15"
1985-09-16 00:00:00-04:00,0.070313,0.070313,0.06808,0.06808,0.0523675,36982400,"AAPL_1980-12-03_2025-03-15"
1985-09-17 00:00:00-04:00,0.06808,0.06808,0.06808,0.06808,0.0523675,183747200,"AAPL_1980-12-03_2025-03-15"
1985-09-18 00:00:00-04:00,0.072545,0.072545,0.072545,0.072545,0.055802,120086400,"AAPL_1980-12-03_2025-03-15"
1985-09-19 00:00:00-04:00,0.075893,0.075893,0.075893,0.075893,0.0583773,186323200,"AAPL_1980-12-03_2025-03-15"
1985-09-20 00:00:00-04:00,0.075893,0.076451,0.074777,0.074777,0.0575188,135228800,"AAPL_1980-12-03_2025-03-15"
1985-09-23 00:00:00-04:00,0.075335,0.076451,0.075335,0.075335,0.057948,118585600,"AAPL_1980-12-03_2025-03-15"
1985-09-24 00:00:00-04:00,0.075335,0.077009,0.073661,0.073661,0.0566604,88099200,"AAPL_1980-12-03_2025-03-15"
1985-09-25 00:00:00-04:00,0.073661,0.073661,0.070871,0.070871,0.0545144,104496000,"AAPL_1980-12-03_2025-03-15"
1985-09-26 00:00:00-04:00,0.070871,0.071429,0.070871,0.070871,0.0545144,53491200,"AAPL_1980-12-03_2025-03-15"
1985-09-30 00:00:00-04:00,0.070871,0.071429,0.070313,0.070313,0.0540851,36646400,"AAPL_1980-12-03_2025-03-15"
1985-10-01 00:00:00-04:00,0.070313,0.070871,0.070313,0.070313,0.0540851,88345600,"AAPL_1980-12-03_2025-03-15"
1985-10-02 00:00:00-04:00,0.070313,0.070871,0.069754,0.069754,0.0536551,21504000,"AAPL_1980-12-03_2025-03-15"
1985-10-03 00:00:00-04:00,0.069754,0.069754,0.069196,0.069196,0.0532259,48921600,"AAPL_1980-12-03_2025-03-15"
1985-10-04 00:00:00-04:00,0.069196,0.069196,0.066964,0.066964,0.0515091,69529600,"AAPL_1980-12-03_2025-03-15"
1985-10-07 00:00:00-04:00,0.066964,0.06808,0.066964,0.066964,0.0515091,91929600,"AAPL_1980-12-03_2025-03-15"
1985-10-08 00:00:00-04:00,0.067522,0.067522,0.067522,0.067522,0.0519383,86979200,"AAPL_1980-12-03_2025-03-15"
1985-10-09 00:00:00-04:00,0.067522,0.06808,0.066964,0.066964,0.0515091,82812800,"AAPL_1980-12-03_2025-03-15"
1985-10-10 00:00:00-04:00,0.070871,0.071429,0.070871,0.070871,0.0545144,261744000,"AAPL_1980-12-03_2025-03-15"
1985-10-11 00:00:00-04:00,0.071429,0.072545,0.071429,0.071429,0.0549436,118294400,"AAPL_1980-12-03_2025-03-15"
1985-10-14 00:00:00-04:00,0.074219,0.074219,0.074219,0.074219,0.0570896,155187200,"AAPL_1980-12-03_2025-03-15"
1985-10-15 00:00:00-04:00,0.075893,0.076451,0.075893,0.075893,0.0583773,293888000,"AAPL_1980-12-03_2025-03-15"
1985-10-16 00:00:00-04:00,0.080357,0.080915,0.080357,0.080357,0.061811,288444800,"AAPL_1980-12-03_2025-03-15"
1985-10-17 00:00:00-04:00,0.081473,0.085379,0.081473,0.081473,0.0626694,348185600,"AAPL_1980-12-03_2025-03-15"
1985-10-18 00:00:00-04:00,0.081473,0.082031,0.079241,0.079241,0.0609526,230428800,"AAPL_1980-12-03_2025-03-15"
1985-10-21 00:00:00-04:00,0.079241,0.079241,0.077009,0.077009,0.0592357,118876800,"AAPL_1980-12-03_2025-03-15"
1985-10-22 00:00:00-04:00,0.080357,0.081473,0.080357,0.080357,0.061811,424547200,"AAPL_1980-12-03_2025-03-15"
1985-10-23 00:00:00-04:00,0.080357,0.082589,0.080357,0.080357,0.061811,148377600,"AAPL_1980-12-03_2025-03-15"
1985-10-24 00:00:00-04:00,0.082031,0.084263,0.082031,0.082031,0.0630987,272630400,"AAPL_1980-12-03_2025-03-15"
1985-10-25 00:00:00-04:00,0.082031,0.082031,0.080357,0.080357,0.061811,63280000,"AAPL_1980-12-03_2025-03-15"
1985-10-28 00:00:00-05:00,0.080357,0.080915,0.080357,0.080357,0.061811,59472000,"AAPL_1980-12-03_2025-03-15"
1985-10-29 00:00:00-05:00,0.080357,0.080357,0.079799,0.079799,0.0613818,130883200,"AAPL_1980-12-03_2025-03-15"
1985-10-30 00:00:00-05:00,0.084821,0.084821,0.084821,0.084821,0.0652448,226576000,"AAPL_1980-12-03_2025-03-15"
1985-10-31 00:00:00-05:00,0.084821,0.085938,0.083147,0.083147,0.0639571,155075200,"AAPL_1980-12-03_2025-03-15"
1985-11-01 00:00:00-05:00,0.083147,0.084821,0.083147,0.083147,0.0639571,92556800,"AAPL_1980-12-03_2025-03-15"
1985-11-04 00:00:00-05:00,0.083705,0.085379,0.083705,0.083705,0.0643863,155724800,"AAPL_1980-12-03_2025-03-15"
1985-11-05 00:00:00-05:00,0.083705,0.085379,0.083147,0.083147,0.0639571,107542400,"AAPL_1980-12-03_2025-03-15"
1985-11-06 00:00:00-05:00,0.085938,0.086496,0.085938,0.085938,0.066104,200457600,"AAPL_1980-12-03_2025-03-15"
1985-11-07 00:00:00-05:00,0.087612,0.088728,0.087612,0.087612,0.0673916,317139200,"AAPL_1980-12-03_2025-03-15"
1985-11-08 00:00:00-05:00,0.091518,0.092634,0.091518,0.091518,0.0703961,294112000,"AAPL_1980-12-03_2025-03-15"
1985-11-11 00:00:00-05:00,0.091518,0.092634,0.089286,0.089286,0.0686792,178774400,"AAPL_1980-12-03_2025-03-15"
1985-11-12 00:00:00-05:00,0.089286,0.090402,0.088728,0.088728,0.06825,173644800,"AAPL_1980-12-03_2025-03-15"
1985-11-13 00:00:00-05:00,0.088728,0.088728,0.086496,0.086496,0.0665332,101561600,"AAPL_1980-12-03_2025-03-15"
1985-11-14 00:00:00-05:00,0.089286,0.089844,0.089286,0.089286,0.0686792,139507200,"AAPL_1980-12-03_2025-03-15"
1985-11-15 00:00:00-05:00,0.089286,0.090402,0.088728,0.088728,0.06825,81580800,"AAPL_1980-12-03_2025-03-15"
1985-11-18 00:00:00-05:00,0.088728,0.089286,0.088728,0.088728,0.06825,64556800,"AAPL_1980-12-03_2025-03-15"
1985-11-19 00:00:00-05:00,0.088728,0.089286,0.085938,0.085938,0.066104,94326400,"AAPL_1980-12-03_2025-03-15"
1985-11-20 00:00:00-05:00,0.085938,0.086496,0.084821,0.084821,0.0652448,99075200,"AAPL_1980-12-03_2025-03-15"
1985-11-21 00:00:00-05:00,0.084821,0.085938,0.084821,0.084821,0.0652448,102950400,"AAPL_1980-12-03_2025-03-15"
1985-11-22 00:00:00-05:00,0.084821,0.085938,0.084263,0.084821,0.0652448,128755200,"AAPL_1980-12-03_2025-03-15"
1985-11-25 00:00:00-05:00,0.084821,0.085938,0.084821,0.085379,0.065674,97193600,"AAPL_1980-12-03_2025-03-15"
1985-11-26 00:00:00-05:00,0.085379,0.087054,0.084821,0.086496,0.0665332,164460800,"AAPL_1980-12-03_2025-03-15"
1985-11-27 00:00:00-05:00,0.086496,0.089844,0.085938,0.089286,0.0686792,191721600,"AAPL_1980-12-03_2025-03-15"
1985-11-29 00:00:00-05:00,0.089286,0.089844,0.088728,0.089844,0.0691085,99030400,"AAPL_1980-12-03_2025-03-15"
1985-12-02 00:00:00-05:00,0.089844,0.090402,0.089286,0.090402,0.0695377,100195200,"AAPL_1980-12-03_2025-03-15"
1985-12-03 00:00:00-05:00,0.090402,0.09096,0.089286,0.089844,0.0691085,155075200,"AAPL_1980-12-03_2025-03-15"
1985-12-04 00:00:00-05:00,0.089844,0.092076,0.089844,0.091518,0.0703961,165110400,"AAPL_1980-12-03_2025-03-15"
1985-12-05 00:00:00-05:00,0.091518,0.092634,0.089286,0.089844,0.0691085,125148800,"AAPL_1980-12-03_2025-03-15"
1985-12-06 00:00:00-05:00,0.089844,0.089844,0.087612,0.08817,0.0678208,65452800,"AAPL_1980-12-03_2025-03-15"
1985-12-09 00:00:00-05:00,0.08817,0.089286,0.085938,0.086496,0.0665332,139865600,"AAPL_1980-12-03_2025-03-15"
1985-12-10 00:00:00-05:00,0.086496,0.087612,0.085938,0.087054,0.0669624,200905600,"AAPL_1980-12-03_2025-03-15"
1985-12-11 00:00:00-05:00,0.087054,0.089844,0.087054,0.08817,0.0678208,237619200,"AAPL_1980-12-03_2025-03-15"
1985-12-12 00:00:00-05:00,0.088728,0.090402,0.088728,0.089286,0.0686792,125260800,"AAPL_1980-12-03_2025-03-15"
1985-12-13 00:00:00-05:00,0.089286,0.090402,0.08817,0.089286,0.0686792,251148800,"AAPL_1980-12-03_2025-03-15"
1985-12-16 00:00:00-05:00,0.089286,0.094866,0.089286,0.093192,0.0716838,288915200,"AAPL_1980-12-03_2025-03-15"
1985-12-17 00:00:00-05:00,0.093192,0.09375,0.09096,0.092076,0.0708253,109065600,"AAPL_1980-12-03_2025-03-15"
1985-12-18 00:00:00-05:00,0.095424,0.102121,0.095424,0.09933,0.0764051,559798400,"AAPL_1980-12-03_2025-03-15"
1985-12-19 00:00:00-05:00,0.09933,0.101563,0.098772,0.100446,0.0772636,270121600,"AAPL_1980-12-03_2025-03-15"
1985-12-20 00:00:00-05:00,0.100446,0.101563,0.09933,0.099888,0.0768343,206035200,"AAPL_1980-12-03_2025-03-15"
1985-12-23 00:00:00-05:00,0.099888,0.100446,0.09654,0.097656,0.0751175,143225600,"AAPL_1980-12-03_2025-03-15"
1985-12-24 00:00:00-05:00,0.097656,0.098214,0.09654,0.097098,0.0746883,64601600,"AAPL_1980-12-03_2025-03-15"
1985-12-26 00:00:00-05:00,0.097098,0.098214,0.09654,0.097098,0.0746883,45852800,"AAPL_1980-12-03_2025-03-15"
1985-12-27 00:00:00-05:00,0.097098,0.101004,0.097098,0.099888,0.0768343,122886400,"AAPL_1980-12-03_2025-03-15"
1985-12-30 00:00:00-05:00,0.099888,0.101004,0.098772,0.09933,0.0764051,107676800,"AAPL_1980-12-03_2025-03-15"
1985-12-31 00:00:00-05:00,0.09933,0.099888,0.098214,0.098214,0.0755467,87248000,"AAPL_1980-12-03_2025-03-15"
1986-01-02 00:00:00-05:00,0.098214,0.09933,0.097098,0.09933,0.0764051,117420800,"AAPL_1980-12-03_2025-03-15"
1986-01-03 00:00:00-05:00,0.09933,0.099888,0.098772,0.099888,0.0768343,242166400,"AAPL_1980-12-03_2025-03-15"
1986-01-06 00:00:00-05:00,0.099888,0.099888,0.097656,0.09933,0.0764051,185046400,"AAPL_1980-12-03_2025-03-15"
1986-01-07 00:00:00-05:00,0.09933,0.102679,0.098772,0.102679,0.0789812,470534400,"AAPL_1980-12-03_2025-03-15"
1986-01-08 00:00:00-05:00,0.102679,0.104911,0.101563,0.102121,0.078552,607600000,"AAPL_1980-12-03_2025-03-15"
1986-01-09 00:00:00-05:00,0.102121,0.102679,0.097656,0.101004,0.0776928,447238400,"AAPL_1980-12-03_2025-03-15"
1986-01-10 00:00:00-05:00,0.101004,0.103237,0.101004,0.101563,0.0781228,153238400,"AAPL_1980-12-03_2025-03-15"
1986-01-13 00:00:00-05:00,0.101563,0.103237,0.100446,0.102679,0.0789812,215420800,"AAPL_1980-12-03_2025-03-15"
1986-01-14 00:00:00-05:00,0.102679,0.106027,0.100446,0.103795,0.0798396,272697600,"AAPL_1980-12-03_2025-03-15"
1986-01-15 00:00:00-05:00,0.103795,0.107143,0.103237,0.106585,0.0819857,423472000,"AAPL_1980-12-03_2025-03-15"
1986-01-16 00:00:00-05:00,0.106585,0.110491,0.106585,0.109375,0.0841318,534777600,"AAPL_1980-12-03_2025-03-15"
1986-01-17 00:00:00-05:00,0.109375,0.110491,0.106585,0.107143,0.082415,345385600,"AAPL_1980-12-03_2025-03-15"
